Switzerland,8544527
Zürich,1520968
Bern,1034977
Luzern,409557
Uri,36433
Schwyz,159165
Obwalden,37841
Nidwalden,43223
Glarus,40403
Zug,126837
Fribourg,318714
Solothurn,273194
Basel-Stadt,200298
Basel-Landschaft,289527
Schaffhausen,81991
Appenzell Ausserrhoden,55234
Appenzell Innerrhoden,16145
St. Gallen,507697
Graubünden ; Grisons,198379
Aargau,678207
Thurgau,276472
Ticino,353343
Vaud,799145
Valais,343955
Neuchâtel,176850
Geneva,499480
Jura,73419
