,Date,Start day,Atlantic,Bergen,Burlington,Camden,Cape May,Cumberland,Essex,Gloucester,Hudson,Hunterdon,Mercer,Middlesex,Monmouth,Morris,Ocean,Passaic,Salem,Somerset,Sussex,Union,Warren,Unknown
122,2020-07-04,123,2926.0,19562.0,5243.0,7434.0,715.0,3005.0,18859.0,2630.0,18945.0,1087.0,7727.0,16901.0,9272.0,6800.0,9682.0,16941.0,797.0,4928.0,1210.0,15991.0,1249.0,679.0
123,2020-07-05,124,2936.0,19625.0,5262.0,7479.0,716.0,3017.0,18887.0,2645.0,18976.0,1088.0,7740.0,16913.0,9308.0,6809.0,9706.0,16954.0,802.0,4937.0,1209.0,16005.0,1253.0,685.0
124,2020-07-06,125,2949.0,19655.0,5277.0,7496.0,720.0,3021.0,18895.0,2656.0,18990.0,1090.0,7745.0,16957.0,9320.0,6820.0,9716.0,16963.0,805.0,4943.0,1211.0,16010.0,1255.0,695.0
125,2020-07-07,126,2961.0,19676.0,5295.0,7536.0,720.0,3029.0,18918.0,2671.0,19016.0,1090.0,7756.0,16966.0,9346.0,6830.0,9738.0,16974.0,807.0,4945.0,1214.0,16020.0,1258.0,682.0
126,2020-07-08,127,2962.0,19732.0,5306.0,7573.0,718.0,3030.0,18920.0,2691.0,19024.0,1091.0,7751.0,16956.0,9362.0,6854.0,9753.0,16978.0,808.0,4950.0,1219.0,16043.0,1262.0,656.0
127,2020-07-09,128,2976.0,19771.0,5316.0,7600.0,723.0,3032.0,18928.0,2697.0,19037.0,1094.0,7765.0,16952.0,9371.0,6864.0,9773.0,17000.0,811.0,4952.0,1220.0,16072.0,1261.0,665.0
128,2020-07-10,129,2987.0,19827.0,5332.0,7631.0,726.0,3043.0,18954.0,2712.0,19056.0,1096.0,7773.0,17005.0,9404.0,6875.0,9781.0,17030.0,812.0,4974.0,1221.0,16100.0,1262.0,667.0
129,2020-07-11,130,3001.0,19847.0,5360.0,7670.0,732.0,3046.0,18988.0,2739.0,19089.0,1094.0,7778.0,17020.0,9437.0,6887.0,9804.0,17050.0,813.0,4998.0,1225.0,16120.0,1263.0,647.0
130,2020-07-12,131,3015.0,19871.0,5375.0,7692.0,732.0,3051.0,19008.0,2758.0,19121.0,1094.0,7789.0,17035.0,9482.0,6902.0,9820.0,17064.0,815.0,5014.0,1229.0,16150.0,1265.0,665.0
131,2020-07-13,132,3023.0,19891.0,5382.0,7716.0,733.0,3056.0,19039.0,2764.0,19135.0,1094.0,7795.0,17059.0,9515.0,6909.0,9828.0,17080.0,815.0,5018.0,1230.0,16170.0,1265.0,656.0
132,2020-07-14,133,3047.0,19907.0,5412.0,7746.0,740.0,3063.0,19058.0,2788.0,19193.0,1095.0,7807.0,17089.0,9542.0,6921.0,9867.0,17105.0,818.0,5036.0,1233.0,16200.0,1267.0,644.0
133,2020-07-15,134,3060.0,19927.0,5419.0,7775.0,744.0,3068.0,19100.0,2797.0,19219.0,1098.0,7815.0,17119.0,9605.0,6926.0,9890.0,17127.0,821.0,5057.0,1236.0,16217.0,1267.0,645.0
134,2020-07-16,135,3079.0,19950.0,5430.0,7786.0,747.0,3072.0,19119.0,2808.0,19240.0,1098.0,7827.0,17142.0,9626.0,6932.0,9902.0,17150.0,822.0,5059.0,1241.0,16237.0,1268.0,636.0
135,2020-07-17,136,3087.0,19966.0,5419.0,7791.0,749.0,3074.0,19111.0,2808.0,19246.0,1099.0,7828.0,17162.0,9636.0,6937.0,9917.0,17154.0,824.0,5061.0,1240.0,16240.0,1272.0,630.0
136,2020-07-18,137,3109.0,19979.0,5440.0,7818.0,752.0,3075.0,19105.0,2820.0,19261.0,1101.0,7844.0,17224.0,9649.0,6952.0,9940.0,17167.0,830.0,5070.0,1243.0,16250.0,1273.0,666.0
137,2020-07-19,138,3116.0,19980.0,5442.0,7829.0,754.0,3076.0,19105.0,2824.0,19248.0,1100.0,7825.0,17258.0,9659.0,6958.0,9947.0,17162.0,831.0,5065.0,1246.0,16270.0,1276.0,674.0
138,2020-07-20,139,3126.0,20034.0,5450.0,7845.0,757.0,3079.0,19121.0,2829.0,19263.0,1100.0,7828.0,17298.0,9672.0,6967.0,9956.0,17172.0,831.0,5068.0,1250.0,16290.0,1280.0,650.0
139,2020-07-21,140,3148.0,20052.0,5478.0,7867.0,760.0,3088.0,19153.0,2855.0,19267.0,1101.0,7839.0,17335.0,9683.0,6990.0,9988.0,17181.0,837.0,5072.0,1253.0,16320.0,1286.0,688.0
140,2020-07-22,141,3161.0,20099.0,5490.0,7888.0,762.0,3095.0,19173.0,2870.0,19281.0,1102.0,7858.0,17379.0,9720.0,7010.0,10054.0,17196.0,841.0,5082.0,1256.0,16351.0,1295.0,682.0
141,2020-07-23,142,3169.0,20133.0,5502.0,7910.0,767.0,3100.0,19198.0,2894.0,19289.0,1102.0,7869.0,17442.0,9748.0,7016.0,10074.0,17214.0,843.0,5094.0,1259.0,16297.0,1296.0,671.0
142,2020-07-24,143,3189.0,20162.0,5533.0,7952.0,776.0,3108.0,19228.0,2920.0,19313.0,1113.0,7879.0,17476.0,9791.0,7035.0,10116.0,17237.0,849.0,5106.0,1264.0,16321.0,1302.0,675.0
143,2020-07-25,144,3222.0,20192.0,5567.0,8026.0,780.0,3118.0,19263.0,2945.0,19329.0,1115.0,7899.0,17514.0,9822.0,7052.0,10171.0,17274.0,855.0,5120.0,1271.0,16335.0,1308.0,680.0
144,2020-07-26,145,3245.0,20226.0,5594.0,8087.0,788.0,3127.0,19310.0,2969.0,19363.0,1120.0,7917.0,17535.0,9857.0,7065.0,10206.0,17312.0,856.0,5131.0,1277.0,16359.0,1312.0,707.0
145,2020-07-27,146,3271.0,20280.0,5642.0,8130.0,800.0,3144.0,19335.0,2986.0,19387.0,1122.0,7934.0,17557.0,9908.0,7076.0,10238.0,17327.0,859.0,5139.0,1285.0,16376.0,1315.0,701.0
146,2020-07-28,147,3297.0,20341.0,5684.0,8167.0,800.0,3166.0,19376.0,2999.0,19399.0,1123.0,7966.0,17580.0,9947.0,7091.0,10293.0,17348.0,866.0,5155.0,1286.0,16410.0,1321.0,680.0
147,2020-07-29,148,3323.0,20391.0,5721.0,8225.0,802.0,3178.0,19428.0,3017.0,19430.0,1125.0,7984.0,17615.0,9985.0,7102.0,10330.0,17370.0,866.0,5163.0,1290.0,16439.0,1327.0,489.0
148,2020-07-30,149,3331.0,20412.0,5732.0,8240.0,803.0,3184.0,19441.0,3031.0,19434.0,1125.0,8000.0,17626.0,10004.0,7109.0,10356.0,17384.0,867.0,5170.0,1293.0,16456.0,1326.0,646.0
149,2020-07-31,150,3364.0,20472.0,5781.0,8301.0,806.0,3215.0,19488.0,3059.0,19478.0,1130.0,8020.0,17673.0,10057.0,7136.0,10414.0,17429.0,865.0,5177.0,1295.0,16523.0,1329.0,648.0
150,2020-08-01,151,3381.0,20494.0,5812.0,8334.0,809.0,3228.0,19505.0,3080.0,19497.0,1136.0,8027.0,17700.0,10093.0,7144.0,10439.0,17465.0,869.0,5186.0,1300.0,16545.0,1329.0,656.0
151,2020-08-02,152,3393.0,20521.0,5831.0,8357.0,810.0,3240.0,19526.0,3097.0,19511.0,1137.0,8042.0,17713.0,10117.0,7156.0,10459.0,17493.0,871.0,5190.0,1307.0,16575.0,1330.0,674.0
152,2020-08-03,153,3408.0,20552.0,5846.0,8375.0,813.0,3253.0,19558.0,3106.0,19528.0,1138.0,8051.0,17735.0,10137.0,7167.0,10469.0,17507.0,877.0,5195.0,1307.0,16590.0,1330.0,672.0
153,2020-08-04,154,3420.0,20609.0,5880.0,8400.0,817.0,3275.0,19588.0,3130.0,19544.0,1139.0,8063.0,17765.0,10170.0,7179.0,10501.0,17532.0,880.0,5199.0,1314.0,16590.0,1331.0,644.0
154,2020-08-05,155,3436.0,20639.0,5907.0,8442.0,819.0,3290.0,19611.0,3164.0,19564.0,1144.0,8076.0,17798.0,10192.0,7195.0,10520.0,17550.0,881.0,5202.0,1316.0,16605.0,1336.0,640.0
155,2020-08-06,156,3442.0,20669.0,5927.0,8464.0,823.0,3309.0,19644.0,3193.0,19580.0,1144.0,8087.0,17821.0,10227.0,7209.0,10551.0,17585.0,886.0,5217.0,1320.0,16622.0,1339.0,642.0
156,2020-08-07,157,3446.0,20694.0,5952.0,8499.0,822.0,3318.0,19686.0,3216.0,19607.0,1146.0,8104.0,17857.0,10267.0,7224.0,10564.0,17599.0,886.0,5223.0,1322.0,16636.0,1340.0,653.0
157,2020-08-08,158,3456.0,20751.0,5977.0,8525.0,824.0,3332.0,19715.0,3236.0,19641.0,1148.0,8115.0,17884.0,10284.0,7235.0,10585.0,17623.0,892.0,5231.0,1327.0,16663.0,1343.0,642.0
158,2020-08-09,159,3463.0,20794.0,6007.0,8562.0,832.0,3338.0,19728.0,3248.0,19671.0,1149.0,8119.0,17919.0,10302.0,7248.0,10596.0,17642.0,894.0,5245.0,1330.0,16695.0,1345.0,646.0
159,2020-08-10,160,3469.0,20825.0,6025.0,8580.0,834.0,3348.0,19747.0,3258.0,19683.0,1149.0,8127.0,17932.0,10326.0,7261.0,10603.0,17665.0,898.0,5253.0,1333.0,16725.0,1345.0,645.0
160,2020-08-11,161,3497.0,20864.0,6042.0,8614.0,840.0,3366.0,19776.0,3283.0,19717.0,1149.0,8139.0,17959.0,10348.0,7273.0,10640.0,17705.0,906.0,5265.0,1336.0,16749.0,1347.0,660.0
161,2020-08-12,162,3509.0,20899.0,6069.0,8645.0,842.0,3377.0,19813.0,3310.0,19749.0,1150.0,8143.0,17988.0,10368.0,7286.0,10652.0,17748.0,907.0,5275.0,1341.0,16780.0,1347.0,740.0
162,2020-08-13,163,3521.0,20940.0,6094.0,8689.0,843.0,3386.0,19840.0,3339.0,19792.0,1151.0,8164.0,18015.0,10407.0,7304.0,10668.0,17801.0,912.0,5282.0,1343.0,16812.0,1352.0,939.0
163,2020-08-14,164,3535.0,21058.0,6108.0,8733.0,846.0,3396.0,19870.0,3368.0,19830.0,1154.0,8169.0,18045.0,10434.0,7315.0,10708.0,17858.0,919.0,5291.0,1344.0,16827.0,1355.0,1001.0
164,2020-08-15,165,3566.0,21120.0,6128.0,8774.0,846.0,3420.0,19911.0,3400.0,19866.0,1158.0,8182.0,18070.0,10459.0,7332.0,10740.0,17915.0,924.0,5300.0,1349.0,16847.0,1362.0,773.0
165,2020-08-16,166,3585.0,21195.0,6145.0,8793.0,847.0,3427.0,19927.0,3413.0,19892.0,1161.0,8190.0,18099.0,10474.0,7341.0,10752.0,17950.0,930.0,5307.0,1351.0,16869.0,1365.0,442.0
166,2020-08-17,167,3602.0,21277.0,6159.0,8820.0,848.0,3438.0,19938.0,3445.0,19911.0,1163.0,8199.0,18119.0,10496.0,7350.0,10763.0,17963.0,933.0,5317.0,1353.0,16879.0,1368.0,426.0
167,2020-08-18,168,3618.0,21303.0,6175.0,8845.0,853.0,3441.0,20001.0,3458.0,19936.0,1165.0,8211.0,18133.0,10509.0,7358.0,10805.0,18002.0,937.0,5323.0,1355.0,16898.0,1370.0,402.0
168,2020-08-19,169,3632.0,21307.0,6201.0,8882.0,858.0,3454.0,20036.0,3481.0,19955.0,1171.0,8225.0,18168.0,10524.0,7371.0,10826.0,18039.0,941.0,5329.0,1355.0,16921.0,1373.0,378.0
169,2020-08-20,170,3643.0,21261.0,6228.0,8899.0,863.0,3465.0,20033.0,3497.0,19970.0,1180.0,8237.0,18185.0,10533.0,7382.0,10836.0,18058.0,941.0,5331.0,1357.0,16927.0,1377.0,324.0
170,2020-08-21,171,3651.0,21282.0,6247.0,8920.0,867.0,3475.0,20052.0,3516.0,19989.0,1182.0,8248.0,18219.0,10545.0,7391.0,10857.0,18085.0,945.0,5336.0,1358.0,16947.0,1377.0,328.0
171,2020-08-22,172,3665.0,21316.0,6260.0,8938.0,874.0,3493.0,20088.0,3545.0,20018.0,1190.0,8258.0,18248.0,10573.0,7399.0,10908.0,18144.0,953.0,5341.0,1362.0,16967.0,1379.0,427.0
172,2020-08-23,173,3673.0,21326.0,6274.0,8961.0,878.0,3501.0,20112.0,3557.0,20042.0,1192.0,8264.0,18275.0,10589.0,7411.0,10926.0,18173.0,954.0,5346.0,1362.0,16978.0,1381.0,319.0
173,2020-08-24,174,3680.0,21352.0,6287.0,8979.0,881.0,3508.0,20131.0,3568.0,20052.0,1196.0,8267.0,18293.0,10594.0,7427.0,10946.0,18187.0,960.0,5351.0,1369.0,16992.0,1381.0,318.0
174,2020-08-25,175,3686.0,21395.0,6304.0,9001.0,882.0,3516.0,20159.0,3579.0,20058.0,1197.0,8274.0,18319.0,10607.0,7439.0,10997.0,18206.0,960.0,5358.0,1380.0,17010.0,1384.0,310.0
175,2020-08-26,176,3703.0,21436.0,6314.0,9020.0,886.0,3523.0,20183.0,3592.0,20068.0,1202.0,8288.0,18348.0,10628.0,7442.0,11036.0,18223.0,966.0,5364.0,1380.0,17023.0,1384.0,297.0
176,2020-08-27,177,3707.0,21454.0,6327.0,9054.0,888.0,3530.0,20219.0,3610.0,20088.0,1206.0,8303.0,18361.0,10647.0,7442.0,11069.0,18249.0,975.0,5373.0,1383.0,17040.0,1387.0,301.0
177,2020-08-28,178,3720.0,21474.0,6354.0,9093.0,894.0,3542.0,20260.0,3634.0,20100.0,1209.0,8310.0,18377.0,10669.0,7455.0,11092.0,18275.0,978.0,5379.0,1386.0,17052.0,1390.0,328.0
178,2020-08-29,179,3729.0,21520.0,6370.0,9116.0,894.0,3545.0,20276.0,3656.0,20116.0,1213.0,8315.0,18415.0,10700.0,7466.0,11132.0,18306.0,978.0,5387.0,1392.0,17066.0,1391.0,337.0
179,2020-08-30,180,3739.0,21557.0,6382.0,9142.0,898.0,3560.0,20301.0,3668.0,20131.0,1212.0,8326.0,18432.0,10710.0,7474.0,11145.0,18327.0,980.0,5400.0,1394.0,17077.0,1392.0,364.0
180,2020-08-31,181,3752.0,21600.0,6395.0,9157.0,905.0,3573.0,20324.0,3685.0,20144.0,1213.0,8333.0,18456.0,10734.0,7491.0,11181.0,18351.0,981.0,5420.0,1399.0,17103.0,1395.0,368.0
181,2020-09-01,182,3763.0,21665.0,6421.0,9178.0,908.0,3587.0,20368.0,3708.0,20163.0,1212.0,8342.0,18468.0,10763.0,7507.0,11213.0,18380.0,980.0,5425.0,1402.0,17124.0,1397.0,316.0
182,2020-09-02,183,3769.0,21691.0,6457.0,9198.0,913.0,3594.0,20392.0,3719.0,20197.0,1216.0,8349.0,18483.0,10780.0,7514.0,11259.0,18416.0,982.0,5426.0,1402.0,17137.0,1397.0,304.0
183,2020-09-03,184,3778.0,21724.0,6499.0,9237.0,913.0,3598.0,20407.0,3731.0,20206.0,1221.0,8371.0,18507.0,10818.0,7524.0,11305.0,18439.0,984.0,5437.0,1409.0,17161.0,1399.0,305.0
184,2020-09-04,185,3784.0,21752.0,6521.0,9270.0,921.0,3606.0,20463.0,3762.0,20227.0,1223.0,8390.0,18531.0,10862.0,7548.0,11358.0,18469.0,988.0,5446.0,1408.0,17187.0,1399.0,307.0
185,2020-09-05,186,3792.0,21755.0,6541.0,9292.0,930.0,3615.0,20488.0,3783.0,20243.0,1228.0,8401.0,18553.0,10890.0,7562.0,11427.0,18484.0,992.0,5451.0,1413.0,17196.0,1404.0,307.0
186,2020-09-06,187,3798.0,21788.0,6559.0,9311.0,933.0,3619.0,20505.0,3809.0,20261.0,1229.0,8406.0,18586.0,10926.0,7569.0,11462.0,18499.0,995.0,5462.0,1412.0,17212.0,1409.0,308.0
187,2020-09-07,188,3820.0,21816.0,6581.0,9336.0,939.0,3630.0,20528.0,3830.0,20286.0,1234.0,8422.0,18603.0,10951.0,7581.0,11495.0,18520.0,994.0,5478.0,1416.0,17218.0,1408.0,304.0
188,2020-09-08,189,3827.0,21844.0,6606.0,9355.0,944.0,3638.0,20545.0,3853.0,20293.0,1235.0,8432.0,18625.0,10966.0,7592.0,11522.0,18533.0,999.0,5481.0,1421.0,17238.0,1411.0,307.0
189,2020-09-09,190,3840.0,21872.0,6623.0,9384.0,946.0,3649.0,20574.0,3895.0,20305.0,1242.0,8439.0,18649.0,11002.0,7596.0,11543.0,18560.0,1004.0,5489.0,1417.0,17248.0,1410.0,303.0
190,2020-09-10,191,3849.0,21894.0,6641.0,9413.0,949.0,3663.0,20591.0,3945.0,20329.0,1245.0,8455.0,18703.0,11043.0,7603.0,11598.0,18579.0,1003.0,5508.0,1416.0,17267.0,1412.0,308.0
191,2020-09-11,192,3865.0,21925.0,6661.0,9445.0,955.0,3673.0,20606.0,3991.0,20344.0,1249.0,8467.0,18760.0,11102.0,7610.0,11655.0,18608.0,1007.0,5529.0,1422.0,17286.0,1415.0,313.0
192,2020-09-12,193,3875.0,21935.0,6694.0,9460.0,964.0,3684.0,20633.0,4027.0,20362.0,1253.0,8481.0,18814.0,11158.0,7630.0,11713.0,18640.0,1014.0,5552.0,1425.0,17299.0,1418.0,306.0
193,2020-09-13,194,3887.0,21966.0,6716.0,9476.0,963.0,3688.0,20657.0,4058.0,20371.0,1256.0,8491.0,18842.0,11190.0,7628.0,11743.0,18661.0,1014.0,5558.0,1425.0,17315.0,1418.0,311.0
194,2020-09-14,195,3895.0,21995.0,6747.0,9506.0,968.0,3698.0,20669.0,4082.0,20385.0,1264.0,8498.0,18870.0,11217.0,7647.0,11774.0,18673.0,1016.0,5575.0,1428.0,17324.0,1424.0,313.0
195,2020-09-15,196,3911.0,21999.0,6782.0,9534.0,982.0,3700.0,20702.0,4147.0,20403.0,1264.0,8510.0,18909.0,11268.0,7671.0,11821.0,18690.0,1022.0,5596.0,1430.0,17337.0,1425.0,301.0
196,2020-09-16,197,3920.0,22030.0,6801.0,9563.0,981.0,3702.0,20723.0,4178.0,20422.0,1273.0,8526.0,18931.0,11287.0,7674.0,11897.0,18719.0,1028.0,5611.0,1429.0,17355.0,1422.0,320.0
197,2020-09-17,198,3935.0,22087.0,6830.0,9607.0,988.0,3710.0,20749.0,4222.0,20437.0,1275.0,8534.0,18971.0,11358.0,7697.0,12005.0,18749.0,1034.0,5629.0,1429.0,17367.0,1424.0,324.0
198,2020-09-18,199,3944.0,22119.0,6862.0,9633.0,997.0,3722.0,20773.0,4258.0,20454.0,1277.0,8544.0,19016.0,11403.0,7706.0,12095.0,18774.0,1037.0,5671.0,1431.0,17390.0,1428.0,314.0
199,2020-09-19,200,3956.0,22145.0,6901.0,9667.0,995.0,3728.0,20803.0,4281.0,20468.0,1282.0,8563.0,19050.0,11438.0,7718.0,12182.0,18799.0,1039.0,5685.0,1450.0,17415.0,1428.0,316.0
200,2020-09-20,201,3965.0,22168.0,6930.0,9707.0,997.0,3735.0,20833.0,4313.0,20482.0,1286.0,8567.0,19089.0,11500.0,7742.0,12241.0,18822.0,1044.0,5691.0,1452.0,17440.0,1428.0,330.0
201,2020-09-21,202,3971.0,22197.0,6946.0,9729.0,999.0,3744.0,20854.0,4330.0,20506.0,1288.0,8576.0,19116.0,11544.0,7763.0,12317.0,18832.0,1047.0,5703.0,1453.0,17466.0,1433.0,340.0
202,2020-09-22,203,3983.0,22251.0,6974.0,9748.0,1004.0,3749.0,20874.0,4358.0,20540.0,1292.0,8583.0,19158.0,11584.0,7775.0,12382.0,18846.0,1047.0,5709.0,1456.0,17505.0,1436.0,326.0
203,2020-09-23,204,3990.0,22276.0,7006.0,9765.0,1008.0,3757.0,20898.0,4389.0,20547.0,1296.0,8596.0,19210.0,11605.0,7795.0,12436.0,18877.0,1052.0,5725.0,1461.0,17517.0,1436.0,346.0
204,2020-09-24,205,4002.0,22304.0,7036.0,9799.0,1013.0,3767.0,20927.0,4428.0,20568.0,1302.0,8609.0,19260.0,11682.0,7810.0,12548.0,18909.0,1052.0,5740.0,1471.0,17543.0,1437.0,9.0
205,2020-09-25,206,4033.0,22331.0,7064.0,9823.0,1017.0,3772.0,20954.0,4459.0,20596.0,1307.0,8615.0,19319.0,11726.0,7821.0,12663.0,18951.0,1052.0,5777.0,1480.0,17565.0,1435.0,340.0
206,2020-09-26,207,4055.0,22363.0,7098.0,9860.0,1020.0,3778.0,21024.0,4489.0,20621.0,1311.0,8628.0,19379.0,11778.0,7847.0,12903.0,18982.0,1062.0,5786.0,1490.0,17602.0,1438.0,336.0
207,2020-09-27,208,4084.0,22406.0,7127.0,9888.0,1023.0,3784.0,21054.0,4511.0,20643.0,1321.0,8637.0,19444.0,11827.0,7860.0,13158.0,19004.0,1064.0,5798.0,1497.0,17641.0,1441.0,336.0
208,2020-09-28,209,4096.0,22439.0,7145.0,9907.0,1023.0,3790.0,21070.0,4523.0,20661.0,1324.0,8643.0,19503.0,11856.0,7871.0,13402.0,19023.0,1068.0,5808.0,1502.0,17671.0,1443.0,339.0
209,2020-09-29,210,4114.0,22473.0,7169.0,9927.0,1026.0,3794.0,21091.0,4560.0,20692.0,1330.0,8653.0,19539.0,11892.0,7887.0,13481.0,19065.0,1072.0,5819.0,1506.0,17689.0,1445.0,339.0
210,2020-09-30,211,4128.0,22510.0,7184.0,9962.0,1023.0,3803.0,21121.0,4670.0,20732.0,1332.0,8663.0,19604.0,11949.0,7902.0,13665.0,19113.0,1072.0,5830.0,1511.0,17727.0,1445.0,329.0
211,2020-10-01,212,4152.0,22579.0,7208.0,9996.0,1026.0,3802.0,21157.0,4710.0,20767.0,1349.0,8675.0,19679.0,12025.0,7920.0,13718.0,19135.0,1076.0,5850.0,1517.0,17761.0,1449.0,338.0
212,2020-10-02,213,4167.0,22633.0,7248.0,10035.0,1035.0,3809.0,21201.0,4729.0,20804.0,1367.0,8686.0,19766.0,12081.0,7941.0,13898.0,19161.0,1085.0,5873.0,1526.0,17789.0,1453.0,342.0
213,2020-10-03,214,4203.0,22692.0,7281.0,10085.0,1043.0,3812.0,21260.0,4772.0,20869.0,1382.0,8711.0,19858.0,12171.0,7967.0,14100.0,19210.0,1088.0,5892.0,1538.0,17832.0,1456.0,354.0
214,2020-10-04,215,4223.0,22734.0,7306.0,10124.0,1047.0,3813.0,21330.0,4787.0,20897.0,1388.0,8721.0,19904.0,12224.0,7986.0,14244.0,19237.0,1090.0,5907.0,1538.0,17870.0,1458.0,374.0
215,2020-10-05,216,4257.0,22774.0,7327.0,10149.0,1046.0,3815.0,21365.0,4796.0,20914.0,1398.0,8732.0,19943.0,12280.0,7999.0,14363.0,19269.0,1090.0,5911.0,1539.0,17903.0,1461.0,382.0
216,2020-10-06,217,4286.0,22827.0,7343.0,10170.0,1055.0,3820.0,21407.0,4812.0,20954.0,1400.0,8742.0,19990.0,12386.0,8011.0,14489.0,19315.0,1094.0,5934.0,1547.0,17944.0,1463.0,353.0
217,2020-10-07,218,4298.0,22876.0,7367.0,10199.0,1054.0,3825.0,21453.0,4830.0,20989.0,1410.0,8752.0,20033.0,12467.0,8025.0,14538.0,19343.0,1103.0,5935.0,1553.0,17978.0,1465.0,357.0
218,2020-10-08,219,4357.0,22959.0,7442.0,10286.0,1063.0,3838.0,21539.0,4877.0,21042.0,1431.0,8773.0,20134.0,12588.0,8061.0,14814.0,19418.0,1110.0,5967.0,1559.0,18061.0,1471.0,358.0
219,2020-10-09,220,4387.0,23031.0,7484.0,10374.0,1068.0,3851.0,21608.0,4915.0,21079.0,1434.0,8795.0,20226.0,12661.0,8092.0,14923.0,19484.0,1111.0,5980.0,1566.0,18109.0,1472.0,363.0
220,2020-10-10,221,4411.0,23107.0,7508.0,10418.0,1060.0,3855.0,21689.0,4930.0,21141.0,1446.0,8813.0,20304.0,12759.0,8125.0,15053.0,19561.0,1113.0,6007.0,1575.0,18163.0,1477.0,362.0
221,2020-10-11,222,4463.0,23173.0,7545.0,10470.0,1056.0,3863.0,21760.0,4972.0,21183.0,1451.0,8820.0,20361.0,12811.0,8154.0,15170.0,19605.0,1113.0,6018.0,1579.0,18206.0,1480.0,375.0
222,2020-10-12,223,4476.0,23221.0,7559.0,10494.0,1058.0,3865.0,21821.0,4981.0,21222.0,1457.0,8829.0,20394.0,12851.0,8167.0,15255.0,19627.0,1116.0,6023.0,1581.0,18247.0,1480.0,373.0
223,2020-10-13,224,4517.0,23323.0,7598.0,10553.0,1060.0,3879.0,21913.0,5008.0,21286.0,1461.0,8850.0,20475.0,12936.0,8215.0,15375.0,19693.0,1118.0,6045.0,1584.0,18316.0,1488.0,392.0
224,2020-10-14,225,4532.0,23391.0,7662.0,10590.0,1058.0,3882.0,22018.0,5043.0,21347.0,1466.0,8866.0,20552.0,13020.0,8230.0,15578.0,19768.0,1125.0,6060.0,1584.0,18375.0,1493.0,383.0
225,2020-10-15,226,4566.0,23495.0,7703.0,10646.0,1064.0,3885.0,22129.0,5072.0,21425.0,1469.0,8894.0,20646.0,13099.0,8280.0,15684.0,19812.0,1127.0,6089.0,1589.0,18440.0,1495.0,385.0
226,2020-10-16,227,4595.0,23569.0,7730.0,10695.0,1067.0,3889.0,22227.0,5091.0,21529.0,1471.0,8911.0,20727.0,13180.0,8307.0,15752.0,19859.0,1130.0,6092.0,1596.0,18505.0,1502.0,380.0
227,2020-10-17,228,4638.0,23639.0,7776.0,10739.0,1072.0,3894.0,22345.0,5142.0,21604.0,1474.0,8925.0,20822.0,13266.0,8337.0,15832.0,19914.0,1136.0,6110.0,1601.0,18599.0,1505.0,368.0
228,2020-10-18,229,4705.0,23738.0,7825.0,10835.0,1075.0,3898.0,22479.0,5179.0,21731.0,1487.0,8956.0,20930.0,13311.0,8430.0,15952.0,19976.0,1138.0,6142.0,1616.0,18709.0,1507.0,28.0
229,2020-10-19,230,4753.0,23845.0,7885.0,10908.0,1077.0,3914.0,22625.0,5210.0,21810.0,1494.0,8975.0,21043.0,13395.0,8475.0,16107.0,20028.0,1143.0,6169.0,1623.0,18815.0,1514.0,397.0
230,2020-10-20,231,4779.0,23945.0,7928.0,10946.0,1080.0,3924.0,22735.0,5240.0,21886.0,1497.0,9005.0,21152.0,13439.0,8529.0,16173.0,20089.0,1146.0,6192.0,1628.0,18949.0,1515.0,416.0
231,2020-10-21,232,4816.0,24066.0,7978.0,11007.0,1080.0,3933.0,22877.0,5261.0,22004.0,1505.0,9031.0,21229.0,13477.0,8596.0,16238.0,20160.0,1147.0,6216.0,1637.0,19044.0,1517.0,404.0
232,2020-10-22,233,4845.0,24172.0,8028.0,11071.0,1083.0,3939.0,23068.0,5305.0,22116.0,1509.0,9048.0,21323.0,13555.0,8659.0,16302.0,20211.0,1152.0,6240.0,1645.0,19161.0,1525.0,428.0
233,2020-10-23,234,4898.0,24259.0,8075.0,11115.0,1085.0,3945.0,23253.0,5327.0,22236.0,1515.0,9072.0,21415.0,13620.0,8721.0,16358.0,20264.0,1153.0,6255.0,1651.0,19252.0,1529.0,432.0
234,2020-10-24,235,4945.0,24408.0,8160.0,11239.0,1092.0,3955.0,23609.0,5381.0,22432.0,1525.0,9116.0,21578.0,13692.0,8785.0,16433.0,20362.0,1157.0,6305.0,1663.0,19449.0,1541.0,512.0
235,2020-10-25,236,4997.0,24527.0,8201.0,11280.0,1094.0,3965.0,23771.0,5403.0,22573.0,1533.0,9146.0,21668.0,13747.0,8859.0,16477.0,20444.0,1160.0,6329.0,1677.0,19559.0,1554.0,504.0
236,2020-10-26,237,5045.0,24648.0,8280.0,11336.0,1105.0,3978.0,23931.0,5435.0,22646.0,1548.0,9174.0,21783.0,13807.0,8919.0,16534.0,20554.0,1160.0,6371.0,1681.0,19682.0,1562.0,505.0
237,2020-10-27,238,5091.0,24795.0,8334.0,11407.0,1111.0,3986.0,24177.0,5467.0,22837.0,1569.0,9220.0,21939.0,13892.0,9002.0,16605.0,20662.0,1166.0,6411.0,1692.0,19918.0,1570.0,480.0
