Abruzzo,1311580
Aosta Valley Valle d'Aosta,125666
Apulia Puglia,4029053
Basilicata,562869
Calabria,1947131
Campania,5801692
Emilia-Romagna,4459477
Friuli-Venezia Giulia,1215220
Lazio,5879082
Liguria,1550640
Lombardy Lombardia,10060574
Marche,1525271
Molise,305617
Piedmont Piemonte,4356406
Sardinia Sardegna,1639591
Sicily Sicilia,4999891
Trentino-South Tyrol Trentino-Alto Adige,1072276
Tuscany Toscana,3729641
Umbria,882015
Veneto,4905854
