France,64812052
Auvergne - Rhône - Alpes,8026685
Bourgogne - Franche-Comté [ Burgundy ],2795301
Bretagne [ Brittany ],3329395
Centre - Val de Loire,2566759
Corse [ Corsica ],339178
Grand Est,5518188
Hauts-de-France,5978266
Île-de-France,12213364
Normandie [ Normandy ],3319067
Nouvelle-Aquitaine,5987014
Occitanie ( Pyrénées-Méditerranée ) [ Occitania ],5892817
Pays de la Loire,3786545
Provence - Alpes - Côte d'Azur,5059473
