Iowa,3156145
Adair County,7063
Adams County,3645
Allamakee County,13832
Appanoose County,12437
Audubon County,5506
Benton County,25642
Black Hawk County,132408
Boone County,26346
Bremer County,24947
Buchanan County,21199
Buena Vista County,19874
Butler County,14539
Calhoun County,9699
Carroll County,20154
Cass County,12930
Cedar County,18627
Cerro Gordo County,42647
Cherokee County,11321
Chickasaw County,11964
Clarke County,9423
Clay County,16134
Clayton County,17556
Clinton County,46518
Crawford County,17158
Dallas County,90180
Davis County,9017
Decatur County,7890
Delaware County,17069
Des Moines County,39138
Dickinson County,17153
Dubuque County,96854
Emmet County,9253
Fayette County,19660
Floyd County,15761
Franklin County,10124
Fremont County,6993
Greene County,8981
Grundy County,12304
Guthrie County,10720
Hamilton County,14952
Hancock County,10712
Hardin County,16868
Harrison County,14134
Henry County,20067
Howard County,9187
Humboldt County,9547
Ida County,6841
Iowa County,16141
Jackson County,19432
Jasper County,37147
Jefferson County,18381
Johnson County,151260
Jones County,20744
Keokuk County,10225
Kossuth County,14908
Lee County,34055
Linn County,225909
Louisa County,11169
Lucas County,8645
Lyon County,11811
Madison County,16249
Mahaska County,22000
Marion County,33407
Marshall County,39981
Mills County,15063
Mitchell County,10569
Monona County,8679
Monroe County,7790
Montgomery County,10003
Muscatine County,42929
O'Brien County,13840
Osceola County,6040
Page County,15249
Palo Alto County,8929
Plymouth County,25095
Pocahontas County,6740
Polk County,487204
Pottawattamie County,93533
Poweshiek County,18699
Ringgold County,4968
Sac County,9719
Scott County,173283
Shelby County,11578
Sioux County,34909
Story County,98105
Tama County,16904
Taylor County,6191
Union County,12359
Van Buren County,7020
Wapello County,35205
Warren County,51056
Washington County,22141
Wayne County,6401
Webster County,36277
Winnebago County,10518
Winneshiek County,20029
Woodbury County,102539
Worth County,7453
Wright County,12690
