Ohio,11689442
Adams County,27724
Allen County,102663
Ashland County,53745
Ashtabula County,97493
Athens County,65818
Auglaize County,45804
Belmont County,67505
Brown County,43602
Butler County,382378
Carroll County,27081
Champaign County,38754
Clark County,134585
Clermont County,205466
Clinton County,42057
Columbiana County,102665
Coshocton County,36629
Crawford County,41550
Cuyahoga County,1243857
Darke County,51323
Defiance County,38165
Delaware County,204826
Erie County,74615
Fairfield County,155782
Fayette County,28666
Franklin County,1310300
Fulton County,42276
Gallia County,29979
Geauga County,94031
Greene County,167995
Guernsey County,39022
Hamilton County,816684
Hancock County,75930
Hardin County,31480
Harrison County,15174
Henry County,27086
Highland County,43058
Hocking County,28385
Holmes County,43892
Huron County,58504
Jackson County,32384
Jefferson County,65767
Knox County,61893
Lake County,230514
Lawrence County,59866
Licking County,175769
Logan County,45358
Lorain County,309461
Lucas County,429899
Madison County,44413
Mahoning County,229642
Marion County,65256
Medina County,179146
Meigs County,23106
Mercer County,40959
Miami County,106222
Monroe County,13790
Montgomery County,532331
Morgan County,14604
Morrow County,35112
Muskingum County,86183
Noble County,14354
Ottawa County,40769
Paulding County,18760
Perry County,36033
Pickaway County,58086
Pike County,28067
Portage County,162927
Preble County,40997
Putnam County,33780
Richland County,121099
Ross County,76931
Sandusky County,58799
Scioto County,75502
Seneca County,55207
Shelby County,48627
Stark County,371574
Summit County,541918
Trumbull County,198627
Tuscarawas County,92176
Union County,57835
Van Wert County,28281
Vinton County,13139
Warren County,232173
Washington County,60155
Wayne County,115967
Williams County,36804
Wood County,130696
Wyandot County,21935
